product_family_id,season,nivel,color_group,color_intensity,fit,size_lookiero
TOP,8,2,white,claro,straight,XS
TOP,9,2,blue,claro,straight,S
TOP,9,2,blue,claro,straight,L
TOP,8,2,black,oscuro,straight,XL
TOP,8,2,black,oscuro,straight,XS
TOP,8,2,black,oscuro,straight,XXL
TOP,9,2,blue,claro,straight,M
TOP,8,2,white,claro,straight,M
TOP,8,2,white,claro,straight,S
TOP,8,2,green,claro,straight,M
SHIRT,8,2,grey,suave,straight,XS
SHIRT,8,2,grey,suave,straight,XXXL
SHIRT,8,2,grey,suave,straight,XXL
SHIRT,8,2,grey,suave,straight,S
SHIRT,8,2,grey,suave,straight,L
SHIRT,8,2,grey,suave,straight,M
SHIRT,8,2,grey,suave,straight,XL
SHIRT,9,2,brown,claro,straight,L
SHIRT,9,2,brown,claro,straight,M
SHIRT,9,2,blue,intenso,straight,M
SHIRT,9,2,blue,intenso,straight,S
SHIRT,9,2,brown,claro,straight,S
SHIRT,9,2,blue,intenso,straight,L
TOP,9,2,black,oscuro,straight,S
TOP,9,2,blue,oscuro,straight,S
TOP,9,2,green,oscuro,straight,M
TOP,9,2,blue,oscuro,straight,M
TOP,9,2,green,oscuro,straight,S
TOP,9,2,black,oscuro,straight,M
TOP,9,2,white,claro,straight,L
TOP,9,2,white,claro,straight,M
TOP,9,2,white,claro,straight,S
TOP,9,2,blue,oscuro,straight,L
TOP,9,2,green,oscuro,straight,L
TOP,9,2,black,oscuro,straight,L
SKIRT,9,1,black,oscuro,loose,UNQ
SHIRT,9,2,white,claro,straight,XXXL
SHIRT,9,2,white,claro,straight,X4XL
SHIRT,9,2,white,claro,straight,XXL
DRESS,9,1,black,oscuro,tight,L
DRESS,9,1,black,oscuro,tight,S
DRESS,9,1,black,oscuro,tight,XXL
DRESS,9,1,black,oscuro,tight,M
DRESS,9,1,black,oscuro,tight,XL
JACKET,9,3,brown,claro,loose,M
JACKET,9,3,brown,claro,loose,S
JACKET,9,3,brown,claro,loose,L
JACKET,9,3,brown,claro,loose,XL
JACKET,9,3,brown,claro,loose,XS
SKIRT,9,1,black,oscuro,loose,S
SKIRT,9,1,black,oscuro,loose,L
SKIRT,9,1,black,oscuro,loose,M
SWEATER,7,2,grey,suave,oversize,L
SWEATER,7,2,brown,suave,oversize,XL
SWEATER,7,2,brown,suave,oversize,XXL
SWEATER,7,2,grey,suave,oversize,M
SWEATER,7,2,grey,suave,oversize,S
SWEATER,7,2,grey,suave,oversize,XL
SWEATER,7,2,grey,suave,oversize,XXL
SWEATER,7,2,blue,oscuro,oversize,M
SWEATER,7,2,blue,oscuro,oversize,S
SWEATER,7,2,blue,oscuro,oversize,XL
SWEATER,7,2,blue,oscuro,oversize,XXL
SWEATER,7,2,blue,oscuro,oversize,L
SWEATER,7,2,green,oscuro,oversize,L
SWEATER,7,2,green,oscuro,oversize,M
SWEATER,7,2,green,oscuro,oversize,S
SWEATER,7,2,green,oscuro,oversize,XL
SWEATER,7,2,green,oscuro,oversize,XXL
SWEATER,7,2,brown,suave,oversize,L
SWEATER,7,2,brown,suave,oversize,M
SWEATER,7,2,brown,suave,oversize,S
JEANS,9,1,blue,intenso,straight,L
JEANS,9,1,blue,intenso,straight,XL
JEANS,9,1,blue,intenso,straight,XXXL
JEANS,9,1,blue,intenso,straight,M
JEANS,9,1,blue,intenso,straight,XXL
JEANS,9,1,blue,intenso,straight,S
TOP,9,2,brown,suave,straight,L
TOP,9,2,brown,suave,straight,XS
TOP,9,2,brown,suave,straight,M
TOP,9,2,black,oscuro,straight,L
TOP,9,2,black,oscuro,straight,XS
TOP,9,2,black,oscuro,straight,S
TOP,9,2,brown,suave,straight,S
TOP,9,2,black,oscuro,straight,M
TSHIRT,9,2,blue,oscuro,loose,S
TSHIRT,9,2,blue,oscuro,loose,XXL
SWEATER,8,2,grey,claro,straight,L
SWEATER,8,2,grey,claro,straight,M
SWEATER,8,2,grey,claro,straight,S
SWEATER,8,2,grey,claro,straight,XL
SWEATER,8,2,grey,claro,straight,XS
SWEATER,8,2,black,oscuro,straight,XS
SWEATER,8,2,black,oscuro,straight,L
SWEATER,8,2,black,oscuro,straight,M
SWEATER,8,2,black,oscuro,straight,S
SWEATER,8,2,black,oscuro,straight,XL
TSHIRT,8,2,white,claro,straight,M
TSHIRT,8,2,blue,oscuro,straight,L
TSHIRT,8,2,blue,oscuro,straight,XL
TSHIRT,8,2,black,oscuro,straight,L
TSHIRT,8,2,black,oscuro,straight,M
TSHIRT,8,2,black,oscuro,straight,S
TSHIRT,8,2,black,oscuro,straight,XL
TSHIRT,8,2,black,oscuro,straight,XS
TSHIRT,8,2,white,claro,straight,XL
TSHIRT,8,2,white,claro,straight,S
TSHIRT,8,2,white,claro,straight,XS
TSHIRT,8,2,blue,oscuro,straight,S
TSHIRT,8,2,blue,oscuro,straight,XS
TSHIRT,8,2,blue,oscuro,straight,M
TSHIRT,8,2,white,claro,straight,L
SKIRT,8,1,black,oscuro,straight,M
SKIRT,8,1,black,oscuro,straight,XS
SKIRT,8,1,black,oscuro,straight,S
SKIRT,8,1,black,oscuro,straight,L
SKIRT,9,1,blue,oscuro,loose,XL
SKIRT,9,1,orange,intenso,loose,L
SKIRT,9,1,orange,intenso,loose,S
SKIRT,9,1,orange,intenso,loose,XL
SKIRT,9,1,orange,intenso,loose,XXL
SKIRT,9,1,blue,oscuro,loose,S
SKIRT,9,1,blue,oscuro,loose,L
SKIRT,9,1,blue,oscuro,loose,M
SKIRT,9,1,orange,intenso,loose,M
SKIRT,9,1,blue,oscuro,loose,XXL
PANT,9,1,green,oscuro,straight,S
PANT,9,1,brown,claro,straight,S
PANT,9,1,green,oscuro,straight,XL
PANT,9,1,brown,claro,straight,L
PANT,9,1,brown,claro,straight,XL
PANT,9,1,brown,claro,straight,M
PANT,9,1,blue,oscuro,straight,S
PANT,9,1,blue,oscuro,straight,XL
PANT,9,1,blue,oscuro,straight,M
PANT,9,1,blue,oscuro,straight,L
PANT,9,1,green,oscuro,straight,M
PANT,9,1,green,oscuro,straight,L
CARDIGAN,9,2,brown,suave,straight,M
CARDIGAN,9,2,green,oscuro,straight,XS
CARDIGAN,9,2,brown,suave,straight,L
CARDIGAN,9,2,brown,suave,straight,XS
CARDIGAN,9,2,black,oscuro,straight,S
CARDIGAN,9,2,green,oscuro,straight,M
CARDIGAN,9,2,green,oscuro,straight,XL
CARDIGAN,9,2,green,oscuro,straight,L
CARDIGAN,9,2,black,oscuro,straight,XL
CARDIGAN,9,2,black,oscuro,straight,L
CARDIGAN,9,2,black,oscuro,straight,M
CARDIGAN,9,2,brown,suave,straight,S
CARDIGAN,9,2,brown,suave,straight,XL
CARDIGAN,9,2,blue,oscuro,straight,L
CARDIGAN,9,2,blue,oscuro,straight,M
CARDIGAN,9,2,blue,oscuro,straight,S
CARDIGAN,9,2,blue,oscuro,straight,XL
CARDIGAN,9,2,blue,oscuro,straight,XS
CARDIGAN,9,2,black,oscuro,straight,XS
CARDIGAN,9,2,green,oscuro,straight,S
SKIRT,7,1,blue,oscuro,loose,L
SKIRT,7,1,blue,oscuro,loose,M
SKIRT,7,1,blue,oscuro,loose,S
SHIRT,9,2,brown,suave,straight,X4XL
SHIRT,9,2,brown,suave,straight,XXL
SHIRT,9,2,brown,suave,straight,XXXL
TOP,7,2,black,oscuro,loose,L
TOP,7,2,black,oscuro,loose,S
TOP,7,2,red,oscuro,loose,L
TOP,7,2,red,oscuro,loose,M
TOP,7,2,red,oscuro,loose,S
TOP,7,2,black,oscuro,loose,M
SKIRT,7,1,black,oscuro,straight,XL
SKIRT,7,1,black,oscuro,straight,L
SKIRT,7,1,black,oscuro,straight,X4XL
SKIRT,7,1,black,oscuro,straight,XXL
SKIRT,7,1,black,oscuro,straight,XXXL
COAT,9,3,brown,claro,straight,XXXL
COAT,9,3,brown,claro,straight,L
COAT,9,3,blue,oscuro,straight,XL
COAT,9,3,blue,oscuro,straight,S
COAT,9,3,yellow,intenso,straight,M
COAT,9,3,yellow,intenso,straight,XXXL
COAT,9,3,blue,oscuro,straight,XXXL
COAT,9,3,blue,oscuro,straight,L
COAT,9,3,brown,claro,straight,M
COAT,9,3,blue,oscuro,straight,M
COAT,9,3,brown,claro,straight,XL
COAT,9,3,brown,claro,straight,XXL
COAT,9,3,brown,claro,straight,S
COAT,9,3,yellow,intenso,straight,S
COAT,9,3,blue,oscuro,straight,XXL
COAT,9,3,yellow,intenso,straight,L
COAT,9,3,yellow,intenso,straight,XL
COAT,9,3,yellow,intenso,straight,XXL
PANT,9,1,blue,oscuro,loose,M
PANT,9,1,blue,oscuro,loose,L
PANT,9,1,blue,oscuro,loose,S
PANT,9,1,blue,oscuro,loose,XL
PANT,9,1,blue,oscuro,loose,XXL
TSHIRT,7,2,grey,oscuro,straight,XXXL
TSHIRT,7,2,grey,oscuro,straight,X4XL
TSHIRT,7,2,grey,oscuro,straight,XXL
TSHIRT,7,2,grey,oscuro,straight,XL
TSHIRT,7,2,grey,oscuro,straight,L
COAT,8,3,blue,oscuro,loose,M
COAT,8,3,blue,oscuro,loose,XL
COAT,8,3,blue,oscuro,loose,S
COAT,8,3,blue,oscuro,loose,XS
COAT,8,3,blue,oscuro,loose,L
SWEATER,7,2,blue,claro,tight,M
SWEATER,7,2,blue,claro,tight,XS
SWEATER,7,2,blue,claro,tight,S
SKIRT,8,1,black,oscuro,straight,XS
SKIRT,8,1,black,oscuro,straight,L
SKIRT,8,1,black,oscuro,straight,M
SKIRT,8,1,black,oscuro,straight,S
TOP,7,2,black,oscuro,straight,XXL
TOP,7,2,blue,oscuro,straight,L
TOP,7,2,brown,suave,straight,XXXL
TOP,7,2,blue,oscuro,straight,XL
TOP,7,2,blue,oscuro,straight,XXL
TOP,7,2,black,oscuro,straight,L
TOP,7,2,black,oscuro,straight,X4XL
TOP,7,2,brown,suave,straight,L
TOP,7,2,brown,suave,straight,XXL
TOP,7,2,brown,suave,straight,X4XL
TOP,7,2,black,oscuro,straight,XL
TOP,7,2,black,oscuro,straight,XXXL
TOP,7,2,brown,suave,straight,XL
TOP,7,2,blue,oscuro,straight,X4XL
TOP,7,2,blue,oscuro,straight,XXXL
JEANS,8,1,black,oscuro,tight,XL
JEANS,8,1,black,oscuro,tight,L
JEANS,8,1,black,oscuro,tight,M
JEANS,8,1,black,oscuro,tight,S
JEANS,8,1,black,oscuro,tight,XS
TSHIRT,8,2,blue,oscuro,straight,L
TSHIRT,8,2,blue,oscuro,straight,M
TSHIRT,8,2,blue,oscuro,straight,XS
TSHIRT,8,2,blue,oscuro,straight,S
SHORT,9,1,blue,claro,tight,L
SHORT,9,1,blue,claro,tight,M
SHORT,9,1,blue,intenso,tight,M
SHORT,9,1,blue,intenso,tight,XXL
SHORT,9,1,blue,intenso,tight,S
SHORT,9,1,blue,claro,tight,S
SHORT,9,1,blue,claro,tight,XL
SHORT,9,1,blue,intenso,tight,L
SHORT,9,1,blue,claro,tight,XXL
SHORT,9,1,blue,intenso,tight,XL
SHIRT,8,2,blue,intenso,loose,L
SHIRT,8,2,blue,intenso,loose,M
SHIRT,8,2,blue,intenso,loose,S
TOP,9,2,brown,suave,straight,L
TOP,9,2,brown,suave,straight,S
TOP,9,2,brown,suave,straight,M
CARDIGAN,8,2,pink,intenso,straight,XL
CARDIGAN,8,2,pink,intenso,straight,S
CARDIGAN,9,2,orange,claro,straight,XL
CARDIGAN,8,2,blue,intenso,straight,XL
CARDIGAN,8,2,yellow,intenso,straight,L
CARDIGAN,8,2,blue,oscuro,straight,L
CARDIGAN,8,2,purple,oscuro,straight,L
CARDIGAN,7,2,pink,suave,straight,XS
CARDIGAN,8,2,brown,oscuro,straight,L
CARDIGAN,8,2,black,oscuro,straight,L
CARDIGAN,8,2,brown,oscuro,straight,M
CARDIGAN,8,2,pink,intenso,straight,XS
CARDIGAN,8,2,brown,oscuro,straight,XS
CARDIGAN,9,2,orange,claro,straight,M
CARDIGAN,8,2,purple,oscuro,straight,M
CARDIGAN,8,2,black,oscuro,straight,M
CARDIGAN,8,2,purple,oscuro,straight,S
CARDIGAN,8,2,black,oscuro,straight,XL
CARDIGAN,9,2,brown,claro,straight,XL
CARDIGAN,9,2,brown,claro,straight,XS
CARDIGAN,8,2,yellow,intenso,straight,M
CARDIGAN,8,2,blue,oscuro,straight,M
CARDIGAN,8,2,blue,oscuro,straight,S
CARDIGAN,8,2,blue,oscuro,straight,XL
CARDIGAN,8,2,blue,oscuro,straight,XS
CARDIGAN,8,2,yellow,intenso,straight,S
CARDIGAN,8,2,yellow,intenso,straight,XL
CARDIGAN,8,2,yellow,intenso,straight,XS
CARDIGAN,8,2,purple,oscuro,straight,XS
CARDIGAN,8,2,black,oscuro,straight,S
CARDIGAN,8,2,green,oscuro,straight,L
CARDIGAN,9,2,orange,claro,straight,S
CARDIGAN,8,2,brown,oscuro,straight,S
CARDIGAN,9,2,blue,oscuro,straight,L
CARDIGAN,9,2,blue,oscuro,straight,L
CARDIGAN,9,2,blue,oscuro,straight,XS
CARDIGAN,7,2,grey,suave,straight,M
CARDIGAN,7,2,blue,oscuro,straight,XS
CARDIGAN,9,2,grey,suave,straight,L
CARDIGAN,9,2,black,oscuro,straight,XS
CARDIGAN,8,2,green,oscuro,straight,S
CARDIGAN,7,2,grey,suave,straight,S
CARDIGAN,7,2,grey,suave,straight,XL
CARDIGAN,8,2,green,oscuro,straight,XL
CARDIGAN,9,2,blue,claro,straight,XL
CARDIGAN,9,2,blue,oscuro,straight,XL
CARDIGAN,9,2,black,oscuro,straight,M
CARDIGAN,8,2,brown,claro,straight,S
CARDIGAN,8,2,brown,claro,straight,XL
CARDIGAN,8,2,brown,claro,straight,XS
CARDIGAN,9,2,black,oscuro,straight,S
CARDIGAN,9,2,orange,claro,straight,XS
CARDIGAN,9,2,brown,claro,straight,L
CARDIGAN,7,2,grey,suave,straight,L
CARDIGAN,9,2,brown,claro,straight,S
CARDIGAN,9,2,blue,claro,straight,L
CARDIGAN,8,2,green,oscuro,straight,M
CARDIGAN,8,2,purple,oscuro,straight,XL
CARDIGAN,9,2,blue,oscuro,straight,XS
CARDIGAN,9,2,blue,claro,straight,S
CARDIGAN,9,2,black,oscuro,straight,XL
CARDIGAN,9,2,blue,oscuro,straight,M
CARDIGAN,9,2,brown,claro,straight,M
CARDIGAN,9,2,blue,oscuro,straight,S
CARDIGAN,7,2,blue,oscuro,straight,L
CARDIGAN,9,2,grey,suave,straight,XL
CARDIGAN,8,2,red,intenso,straight,L
CARDIGAN,8,2,red,intenso,straight,M
CARDIGAN,8,2,red,intenso,straight,S
CARDIGAN,8,2,pink,intenso,straight,L
CARDIGAN,8,2,red,intenso,straight,XL
CARDIGAN,8,2,red,intenso,straight,XS
CARDIGAN,8,2,brown,claro,straight,M
CARDIGAN,7,2,brown,claro,straight,L
CARDIGAN,7,2,brown,claro,straight,M
CARDIGAN,8,2,grey,suave,straight,S
CARDIGAN,9,2,blue,claro,straight,M
CARDIGAN,8,2,green,oscuro,straight,XS
CARDIGAN,9,2,grey,suave,straight,XS
CARDIGAN,8,2,brown,claro,straight,L
CARDIGAN,8,2,blue,intenso,straight,XS
CARDIGAN,8,2,blue,intenso,straight,L
CARDIGAN,8,2,blue,intenso,straight,M
CARDIGAN,8,2,blue,intenso,straight,S
CARDIGAN,9,2,orange,claro,straight,L
CARDIGAN,7,2,blue,oscuro,straight,S
CARDIGAN,9,2,black,oscuro,straight,L
CARDIGAN,7,2,pink,suave,straight,XL
CARDIGAN,7,2,pink,suave,straight,M
CARDIGAN,7,2,pink,suave,straight,S
CARDIGAN,7,2,brown,claro,straight,S
CARDIGAN,7,2,brown,claro,straight,XL
CARDIGAN,7,2,pink,suave,straight,L
CARDIGAN,7,2,blue,oscuro,straight,L
CARDIGAN,7,2,blue,oscuro,straight,M
CARDIGAN,7,2,brown,claro,straight,XS
CARDIGAN,7,2,blue,oscuro,straight,S
CARDIGAN,7,2,blue,oscuro,straight,XL
CARDIGAN,7,2,blue,oscuro,straight,XS
CARDIGAN,7,2,blue,oscuro,straight,M
CARDIGAN,7,2,blue,oscuro,straight,XL
CARDIGAN,8,2,black,oscuro,straight,XS
CARDIGAN,8,2,pink,intenso,straight,M
CARDIGAN,7,2,grey,suave,straight,XS
CARDIGAN,9,2,blue,oscuro,straight,S
CARDIGAN,9,2,blue,oscuro,straight,M
CARDIGAN,9,2,blue,claro,straight,XS
CARDIGAN,8,2,grey,suave,straight,L
CARDIGAN,8,2,grey,suave,straight,XS
CARDIGAN,8,2,grey,suave,straight,M
CARDIGAN,9,2,grey,suave,straight,M
CARDIGAN,9,2,blue,oscuro,straight,XL
CARDIGAN,9,2,grey,suave,straight,S
BAG,7,3,black,oscuro,,UNQ
BAG,7,3,pink,intenso,,UNQ
JACKET,7,3,green,oscuro,straight,XL
JACKET,7,3,green,oscuro,straight,XXL
JACKET,7,3,green,oscuro,straight,XXXL
JACKET,7,3,black,oscuro,straight,L
JACKET,7,3,black,oscuro,straight,X4XL
JACKET,7,3,black,oscuro,straight,XL
JACKET,7,3,black,oscuro,straight,XXL
JACKET,7,3,black,oscuro,straight,XXXL
JACKET,7,3,green,oscuro,straight,L
JACKET,7,3,green,oscuro,straight,X4XL
TOP,7,2,black,oscuro,straight,XXL
TOP,7,2,black,oscuro,straight,XXXL
TOP,7,2,black,oscuro,straight,L
TOP,7,2,black,oscuro,straight,M
TOP,7,2,black,oscuro,straight,XL
SHIRT,9,2,red,intenso,straight,L
SHIRT,9,2,red,intenso,straight,S
SHIRT,9,2,blue,claro,straight,XS
SHIRT,9,2,red,intenso,straight,XS
SHIRT,9,2,red,intenso,straight,M
SHIRT,9,2,red,intenso,straight,XL
SHIRT,9,2,blue,claro,straight,XL
SHIRT,9,2,blue,claro,straight,M
SHIRT,9,2,blue,claro,straight,S
SHIRT,9,2,blue,claro,straight,L
DRESS,9,1,blue,oscuro,tight,S
DRESS,9,1,blue,oscuro,tight,XL
DRESS,9,1,blue,oscuro,tight,M
DRESS,9,1,blue,oscuro,tight,L
SKIRT,8,1,blue,oscuro,tight,L
SKIRT,8,1,black,oscuro,tight,XL
SKIRT,8,1,black,oscuro,tight,XXL
SKIRT,8,1,blue,oscuro,tight,XXL
SKIRT,8,1,blue,oscuro,tight,XXXL
SKIRT,8,1,black,oscuro,tight,L
SKIRT,8,1,black,oscuro,tight,X4XL
SKIRT,9,1,blue,oscuro,tight,L
SKIRT,9,1,blue,oscuro,tight,XXL
SKIRT,9,1,blue,oscuro,tight,X4XL
SKIRT,9,1,blue,oscuro,tight,XL
SKIRT,9,1,blue,oscuro,tight,XXXL
SKIRT,8,1,blue,oscuro,tight,X4XL
SKIRT,7,1,green,oscuro,tight,XXL
SKIRT,9,1,black,oscuro,tight,L
SKIRT,9,1,black,oscuro,tight,XL
SKIRT,9,1,black,oscuro,tight,XXL
SKIRT,9,1,grey,oscuro,tight,XXXL
SKIRT,9,1,black,oscuro,tight,X4XL
SKIRT,9,1,black,oscuro,tight,XXXL
SKIRT,9,1,grey,oscuro,tight,L
SKIRT,9,1,grey,oscuro,tight,X4XL
SKIRT,9,1,grey,oscuro,tight,XXL
SKIRT,7,1,black,oscuro,tight,L
SKIRT,7,1,black,oscuro,tight,X4XL
SKIRT,7,1,black,oscuro,tight,XL
SKIRT,7,1,black,oscuro,tight,XXL
SKIRT,7,1,black,oscuro,tight,XXXL
SKIRT,7,1,green,oscuro,tight,X4XL
SKIRT,7,1,green,oscuro,tight,XL
SKIRT,7,1,green,oscuro,tight,XXXL
SKIRT,7,1,green,oscuro,tight,L
SKIRT,8,1,blue,oscuro,tight,XL
SKIRT,8,1,black,oscuro,tight,XXXL
SKIRT,9,1,grey,oscuro,tight,XL
JACKET,9,3,blue,intenso,straight,XS
JACKET,8,3,blue,oscuro,straight,L
JACKET,9,3,blue,oscuro,straight,S
JACKET,7,3,brown,suave,straight,L
JACKET,7,3,brown,suave,straight,XL
JACKET,7,3,brown,suave,straight,XXL
JACKET,7,3,brown,suave,straight,XXXL
JACKET,9,3,blue,oscuro,straight,L
JACKET,8,3,blue,oscuro,straight,M
JACKET,8,3,blue,oscuro,straight,S
JACKET,8,3,blue,oscuro,straight,XS
JACKET,9,3,blue,oscuro,straight,M
JACKET,7,3,white,claro,straight,L
JACKET,7,3,white,claro,straight,M
JACKET,7,3,white,claro,straight,S
JACKET,7,3,white,claro,straight,XL
JACKET,7,3,white,claro,straight,XXL
JACKET,7,3,white,claro,straight,XXXL
JACKET,7,3,blue,oscuro,straight,L
JACKET,7,3,blue,oscuro,straight,M
JACKET,7,3,blue,oscuro,straight,S
JACKET,7,3,blue,oscuro,straight,XL
JACKET,7,3,blue,oscuro,straight,XXL
JACKET,7,3,blue,oscuro,straight,XXXL
JACKET,7,3,blue,intenso,straight,L
JACKET,7,3,blue,intenso,straight,M
JACKET,7,3,blue,intenso,straight,S
JACKET,7,3,blue,intenso,straight,XL
JACKET,7,3,blue,intenso,straight,XXL
JACKET,7,3,blue,intenso,straight,XXXL
JACKET,8,3,blue,oscuro,straight,XXL
JACKET,9,3,blue,intenso,straight,L
JACKET,9,3,blue,oscuro,straight,XXL
JACKET,9,3,blue,oscuro,straight,XS
JACKET,9,3,blue,oscuro,straight,XXXL
JACKET,9,3,blue,intenso,straight,M
JACKET,9,3,blue,intenso,straight,XXXL
JACKET,9,3,blue,oscuro,straight,XL
JACKET,9,3,blue,intenso,straight,S
JACKET,9,3,blue,intenso,straight,XL
JACKET,7,3,brown,suave,straight,M
JACKET,7,3,brown,suave,straight,S
JACKET,8,3,blue,oscuro,straight,XL
JACKET,9,3,blue,intenso,straight,XXL
JEANS,9,1,blue,intenso,tight,XS
JEANS,9,1,blue,intenso,tight,S
JEANS,9,1,blue,intenso,tight,M
JEANS,9,1,blue,intenso,tight,L
JEANS,9,1,blue,intenso,tight,XL
BAG,7,3,blue,intenso,,UNQ
PARKA,9,3,yellow,intenso,straight,M
PARKA,9,3,yellow,intenso,straight,XL
PARKA,9,3,black,oscuro,straight,M
PARKA,9,3,black,oscuro,straight,XS
PARKA,9,3,black,oscuro,straight,XL
PARKA,9,3,yellow,intenso,straight,L
PARKA,9,3,yellow,intenso,straight,S
PARKA,9,3,black,oscuro,straight,L
PARKA,9,3,black,oscuro,straight,S
PARKA,9,3,yellow,intenso,straight,XS
JEANS,9,1,blue,claro,tight,XL
JEANS,9,1,blue,claro,tight,L
JEANS,9,1,blue,claro,tight,S
JEANS,9,1,blue,claro,tight,M
JEANS,9,1,blue,claro,tight,XS
JACKET,9,3,green,oscuro,straight,L
JACKET,9,3,blue,claro,straight,M
JACKET,9,3,green,oscuro,straight,M
JACKET,9,3,brown,claro,straight,S
JACKET,9,3,brown,oscuro,straight,XL
JACKET,9,3,brown,oscuro,straight,XS
JACKET,9,3,blue,claro,straight,XL
JACKET,9,3,blue,suave,straight,M
JACKET,9,3,blue,claro,straight,L
JACKET,9,3,blue,suave,straight,XS
JACKET,9,3,blue,suave,straight,XL
JACKET,9,3,green,oscuro,straight,S
JACKET,9,3,green,oscuro,straight,XL
JACKET,9,3,brown,oscuro,straight,M
JACKET,9,3,brown,claro,straight,L
JACKET,9,3,brown,claro,straight,M
JACKET,9,3,blue,claro,straight,S
JACKET,9,3,brown,claro,straight,XS
JACKET,9,3,blue,claro,straight,XS
JACKET,9,3,brown,claro,straight,XL
JACKET,9,3,blue,suave,straight,L
JACKET,9,3,brown,oscuro,straight,S
JACKET,9,3,brown,oscuro,straight,L
JACKET,9,3,blue,suave,straight,S
JACKET,9,3,green,oscuro,straight,XS
JACKET,9,3,brown,suave,tight,L
JACKET,9,3,brown,suave,tight,M
JACKET,9,3,brown,suave,tight,S
JACKET,9,3,brown,suave,tight,XL
JACKET,9,3,brown,suave,tight,XS
JUMPSUIT,9,1,black,oscuro,straight,M
JUMPSUIT,9,1,black,oscuro,straight,S
JUMPSUIT,9,1,black,oscuro,straight,L
CARDIGAN,7,2,red,oscuro,loose,L
CARDIGAN,7,2,red,oscuro,loose,X4XL
CARDIGAN,7,2,black,oscuro,loose,XXXL
CARDIGAN,7,2,grey,suave,loose,L
CARDIGAN,7,2,red,oscuro,loose,XXL
CARDIGAN,7,2,red,oscuro,loose,XXXL
CARDIGAN,7,2,black,oscuro,loose,X4XL
CARDIGAN,7,2,black,oscuro,loose,XL
CARDIGAN,7,2,black,oscuro,loose,XXL
CARDIGAN,7,2,grey,suave,loose,X4XL
CARDIGAN,7,2,grey,suave,loose,XL
CARDIGAN,7,2,red,oscuro,loose,XL
CARDIGAN,7,2,grey,suave,loose,XXL
CARDIGAN,7,2,grey,suave,loose,XXXL
CARDIGAN,7,2,black,oscuro,loose,L
JACKET,9,3,blue,suave,tight,S
JACKET,9,3,black,oscuro,tight,M
JACKET,9,3,blue,claro,tight,M
JACKET,9,3,blue,suave,tight,S
JACKET,9,3,blue,suave,tight,XL
JACKET,9,3,blue,claro,tight,S
JACKET,9,3,blue,intenso,tight,S
JACKET,9,3,blue,oscuro,tight,L
JACKET,9,3,blue,oscuro,tight,S
JACKET,9,3,blue,claro,tight,XXL
JACKET,9,3,blue,intenso,tight,M
JACKET,9,3,blue,suave,tight,L
JACKET,9,3,blue,suave,tight,M
JACKET,9,3,blue,claro,tight,XS
JACKET,9,3,blue,claro,tight,XL
JACKET,9,3,blue,oscuro,tight,M
JACKET,9,3,black,oscuro,tight,S
JACKET,9,3,black,oscuro,tight,XL
JACKET,9,3,black,oscuro,tight,XS
JACKET,9,3,blue,suave,tight,L
JACKET,9,3,blue,intenso,tight,L
JACKET,9,3,blue,oscuro,tight,XS
JACKET,9,3,blue,oscuro,tight,XL
JACKET,9,3,blue,suave,tight,M
JACKET,9,3,blue,suave,tight,XL
JACKET,9,3,black,oscuro,tight,L
JACKET,9,3,blue,suave,tight,XS
JACKET,9,3,black,oscuro,tight,XXL
JACKET,9,3,blue,suave,tight,XXL
JACKET,9,3,blue,claro,tight,L
SHORT,7,1,brown,suave,straight,M
SHORT,7,1,brown,suave,straight,S
SHORT,7,1,brown,suave,straight,XS
SHORT,7,1,brown,suave,straight,XXL
SHORT,7,1,brown,suave,straight,XL
SHORT,7,1,brown,suave,straight,L
PANT,7,1,black,oscuro,straight,L
PANT,7,1,black,oscuro,straight,M
PANT,9,1,blue,oscuro,straight,L
PANT,9,1,blue,oscuro,straight,M
PANT,9,1,brown,claro,straight,XS
PANT,8,1,green,oscuro,straight,S
PANT,8,1,blue,oscuro,straight,M
PANT,9,1,black,oscuro,straight,L
PANT,9,1,blue,oscuro,straight,XS
PANT,7,1,black,oscuro,straight,XS
PANT,7,1,black,oscuro,straight,XXL
PANT,7,1,black,oscuro,straight,XL
PANT,9,1,black,oscuro,straight,XS
PANT,7,1,black,oscuro,straight,S
PANT,7,1,blue,oscuro,straight,XS
PANT,8,1,blue,oscuro,straight,L
PANT,9,1,brown,claro,straight,XXL
PANT,8,1,blue,oscuro,straight,XL
PANT,9,1,brown,claro,straight,XXXL
PANT,9,1,black,oscuro,straight,XXXL
PANT,8,1,green,oscuro,straight,XXXL
PANT,8,1,blue,oscuro,straight,XS
PANT,9,1,black,oscuro,straight,XL
PANT,9,1,brown,claro,straight,M
PANT,9,1,brown,claro,straight,XS
PANT,9,1,brown,claro,straight,XXXL
PANT,9,1,brown,claro,straight,L
PANT,9,1,brown,claro,straight,S
PANT,9,1,brown,claro,straight,XXL
PANT,7,1,blue,oscuro,straight,XXL
PANT,7,1,pink,intenso,straight,L
PANT,9,1,blue,oscuro,straight,S
PANT,7,1,blue,oscuro,straight,XXXL
PANT,7,1,pink,intenso,straight,M
PANT,9,1,brown,claro,straight,S
PANT,7,1,pink,intenso,straight,S
PANT,7,1,pink,intenso,straight,XL
PANT,7,1,pink,intenso,straight,XXL
